date,wind_speed,wind_direc,pressure,air_temperature,spg
2019-03-01 20:00:00,12.694,159,0.987151,22.163,2747.23
2019-03-01 21:00:00,11.982,161,0.990705,22.063,2572.94
2019-03-01 22:00:00,11.359,160,0.989718,21.963,2353.43
2019-03-01 23:00:00,9.926,170,0.991397,21.863,1730.86
2019-03-02 00:00:00,8.729,184,0.990903,21.963,1172.43
2019-03-02 01:00:00,8.591,183,0.99189,22.063,1119.57
2019-03-02 02:00:00,6.95,186,0.989225,22.263,579.799
2019-03-02 03:00:00,5.655,182,0.990705,22.363,305.552
2019-03-02 04:00:00,5.2,174,0.991495,22.563,227.86
2019-03-02 05:00:00,3.895,170,0.99031,22.563,69.4272
2019-03-02 06:00:00,5.299,147,0.990212,22.013,244.972
2019-03-02 07:00:00,6.713,140,0.990114,21.463,526.758
2019-03-02 08:00:00,6.693,140,0.989521,21.863,521.106
2019-03-02 09:00:00,4.884,141,0.988139,22.263,182.214
2019-03-02 10:00:00,4.824,100,0.992186,22.563,175.588
2019-03-02 11:00:00,6.021,95,0.99268,22.363,368.73
2019-03-02 12:00:00,7.543,99,0.990113,21.763,756.391
2019-03-02 13:00:00,7.296,105,0.990804,21.863,679.324
2019-03-02 14:00:00,6.564,108,0.990113,22.063,491.16
2019-03-02 15:00:00,6.762,102,0.990409,22.263,537.061
2019-03-02 16:00:00,6.297,97,0.989521,22.263,428.642
2019-03-02 17:00:00,6.515,82,0.989126,22.063,479.158
2019-03-02 18:00:00,8.265,65,0.990706,21.263,996.112
2019-03-02 19:00:00,10.025,47,0.992286,20.463,1790.24
2019-03-02 20:00:00,10.598,35,0.993273,20.663,2048.59
2019-03-02 21:00:00,9.619,27,0.994359,20.663,1587.67
2019-03-02 22:00:00,9.362,28,0.99436,20.263,1460.1
2019-03-02 23:00:00,9.797,32,0.995347,19.663,1684.78
2019-03-03 00:00:00,9.273,43,0.99594,19.263,1422.96
2019-03-03 01:00:00,9.698,42,0.995348,18.963,1637.95
2019-03-03 02:00:00,10.064,43,0.993769,18.463,1823.01
2019-03-03 03:00:00,10.44,36,0.995743,17.863,1997.58
2019-03-03 04:00:00,10.193,37,0.997225,17.363,1892.28
2019-03-03 05:00:00,9.698,38,0.993868,16.863,1648.03
2019-03-03 06:00:00,9.728,34,0.99604,16.263,1670.23
2019-03-03 07:00:00,9.768,33,0.998311,15.663,1697.73
2019-03-03 08:00:00,8.156,38,0.995943,15.463,980.673
2019-03-03 09:00:00,7.672,32,0.994758,15.363,817.529
2019-03-03 10:00:00,8.522,33,0.997621,15.363,1124.34
2019-03-03 11:00:00,8.463,33,1.00108,15.363,1105.3
2019-03-03 12:00:00,7.039,49,0.995351,15.263,618.996
2019-03-03 13:00:00,7.039,50,0.994068,15.263,618.044
2019-03-03 14:00:00,7.158,59,0.99229,15.163,654.41
2019-03-03 15:00:00,6.772,68,0.994068,14.963,554.275
2019-03-03 16:00:00,6.475,80,0.992686,14.863,484.243
2019-03-03 17:00:00,6.218,84,0.99081,15.063,422.866
2019-03-03 18:00:00,6.169,80,0.991303,15.613,410.736
2019-03-03 19:00:00,6.129,77,0.991894,16.163,400.767
2019-03-03 20:00:00,6.04,79,0.991204,16.463,379.168
2019-03-03 21:00:00,5.339,86,0.993079,16.763,258.159
2019-03-03 22:00:00,5.862,99,0.995547,16.963,348.708
2019-03-03 23:00:00,3.954,110,0.995447,17.263,76.6819
2019-03-04 00:00:00,1.928,97,0.995546,17.363,0.0
2019-03-04 01:00:00,1.463,93,0.995645,17.563,0.0
2019-03-04 02:00:00,3.253,73,0.991301,17.663,19.1036
2019-03-04 03:00:00,4.716,81,0.99061,17.663,165.581
2019-03-04 04:00:00,5.892,83,0.991499,17.963,351.334
2019-03-04 05:00:00,6.94,88,0.990708,18.363,585.428
2019-03-04 06:00:00,7.593,115,0.991103,18.763,780.431
2019-03-04 07:00:00,8.245,113,0.991498,19.163,996.839
2019-03-04 08:00:00,9.441,117,0.990411,19.563,1497.46
2019-03-04 09:00:00,7.365,147,0.995643,20.063,709.135
2019-03-04 10:00:00,8.443,142,0.994063,20.563,1070.55
2019-03-04 11:00:00,9.204,173,0.993668,20.263,1378.26
2019-03-04 12:00:00,10.479,157,0.99051,19.963,1995.6
2019-03-04 13:00:00,15.432,128,0.991398,19.763,3004.01
2019-03-04 14:00:00,12.18,135,0.990016,19.963,2642.65
2019-03-04 15:00:00,9.303,142,0.988436,20.663,1418.82
2019-03-04 16:00:00,8.818,145,0.988634,21.063,1206.44
2019-03-04 17:00:00,9.599,141,0.987547,21.263,1563.2
2019-03-04 18:00:00,9.748,150,0.98804,21.413,1638.19
2019-03-04 19:00:00,9.886,155,0.988633,21.563,1707.64
2019-03-04 20:00:00,8.631,154,0.986757,21.563,1130.85
2019-03-04 21:00:00,7.909,165,0.99268,21.563,872.819
2019-03-04 22:00:00,8.117,165,0.991496,21.563,939.164
2019-03-04 23:00:00,8.937,171,0.992384,21.563,1254.41
2019-03-05 00:00:00,8.67,174,0.989916,21.563,1149.31
2019-03-05 01:00:00,7.859,165,0.989818,21.463,854.924
2019-03-05 02:00:00,7.187,161,0.990311,21.463,645.256
2019-03-05 03:00:00,7.247,158,0.990213,21.363,664.714
2019-03-05 04:00:00,7.672,148,0.99189,21.363,798.712
2019-03-05 05:00:00,8.917,148,0.990114,21.363,1244.91
2019-03-05 06:00:00,8.967,140,0.989917,21.113,1264.06
2019-03-05 07:00:00,9.026,132,0.989621,20.863,1288.05
2019-03-05 08:00:00,10.677,132,0.991792,21.263,2077.28
2019-03-05 09:00:00,10.025,130,0.99347,21.463,1786.52
2019-03-05 10:00:00,11.725,120,0.992779,21.363,2489.03
2019-03-05 11:00:00,10.964,125,0.994063,21.163,2210.19
2019-03-05 12:00:00,11.132,129,0.99268,21.163,2280.05
2019-03-05 13:00:00,11.507,125,0.993273,21.163,2412.4
2019-03-05 14:00:00,12.298,127,0.991002,21.363,2665.46
2019-03-05 15:00:00,12.2,130,0.991496,21.563,2643.69
2019-03-05 16:00:00,12.348,129,0.990114,21.663,2674.82
2019-03-05 17:00:00,12.288,127,0.988633,21.463,2661.5
2019-03-05 18:00:00,12.546,126,0.991496,21.763,2719.76
2019-03-05 19:00:00,12.803,126,0.994259,22.063,2778.51
2019-03-05 20:00:00,12.555,132,0.993272,22.063,2722.48
2019-03-05 21:00:00,12.842,135,0.993766,22.063,2786.24
2019-03-05 22:00:00,12.981,140,0.996135,21.963,2820.21
2019-03-05 23:00:00,11.428,146,0.992976,21.963,2381.27
2019-03-06 00:00:00,10.904,144,0.995247,21.963,2181.09
2019-03-06 01:00:00,10.41,150,0.991989,21.963,1956.78
2019-03-06 02:00:00,9.659,146,0.992285,21.863,1596.82
2019-03-06 03:00:00,9.847,145,0.993272,21.863,1694.2
2019-03-06 04:00:00,10.845,145,0.991496,21.863,2149.39
2019-03-06 05:00:00,10.756,144,0.991989,21.963,2109.93
2019-03-06 06:00:00,11.241,150,0.991496,22.013,2313.8
2019-03-06 07:00:00,11.715,145,0.991001,22.063,2479.27
2019-03-06 08:00:00,12.377,144,0.992187,22.163,2681.62
2019-03-06 09:00:00,12.002,144,0.992877,22.363,2581.62
2019-03-06 10:00:00,12.2,140,0.994062,22.563,2642.32
2019-03-06 11:00:00,13.732,142,0.991199,22.563,2921.22
2019-03-06 12:00:00,14.632,137,0.993075,22.363,2987.83
2019-03-06 13:00:00,14.078,139,0.9911,22.263,2963.4
2019-03-06 14:00:00,13.356,133,0.991199,22.163,2876.43
2019-03-06 15:00:00,13.109,139,0.99031,22.263,2842.77
2019-03-06 16:00:00,13.692,140,0.987447,22.363,2914.69
2019-03-06 17:00:00,13.139,137,0.987842,22.463,2845.52
2019-03-06 18:00:00,12.635,139,0.989718,22.563,2735.32
2019-03-06 19:00:00,12.13,140,0.991495,22.663,2623.33
2019-03-06 20:00:00,13.317,144,0.991593,22.563,2871.22
2019-03-06 21:00:00,12.526,144,0.990409,22.463,2712.49
2019-03-06 22:00:00,12.19,148,0.991001,22.463,2637.94
2019-03-06 23:00:00,11.339,153,0.992482,22.463,2346.96
2019-03-07 00:00:00,11.458,161,0.99258,22.563,2388.9
2019-03-07 01:00:00,9.204,177,0.991001,22.863,1361.43
2019-03-07 02:00:00,6.841,195,0.992284,23.363,554.419
2019-03-07 03:00:00,7.177,193,0.99258,23.663,638.845
2019-03-07 04:00:00,5.675,190,0.99179,23.563,308.161
2019-03-07 05:00:00,2.778,178,0.991198,23.363,0.0
2019-03-07 06:00:00,5.685,163,0.9911,23.013,309.867
2019-03-07 07:00:00,8.591,156,0.990903,22.663,1116.06
2019-03-07 08:00:00,6.297,155,0.990705,22.563,428.662
2019-03-07 09:00:00,6.752,149,0.98873,22.663,532.955
2019-03-07 10:00:00,7.691,138,0.992087,22.863,800.74
2019-03-07 11:00:00,6.149,136,0.992876,22.963,394.613
2019-03-07 12:00:00,7.563,134,0.993074,22.963,760.832
2019-03-07 13:00:00,6.624,133,0.991297,22.863,504.704
2019-03-07 14:00:00,3.945,131,0.991297,22.463,73.5504
2019-03-07 15:00:00,1.127,298,0.990213,21.663,0.0
2019-03-07 16:00:00,1.819,337,0.988929,21.763,0.0
2019-03-07 17:00:00,1.028,333,0.98962,22.263,0.0
2019-03-07 18:00:00,1.443,195,0.991297,22.463,0.0
2019-03-07 19:00:00,1.859,166,0.993074,22.663,0.0
2019-03-07 20:00:00,0.959,122,0.991396,22.263,0.0
2019-03-07 21:00:00,0.821,107,0.990903,22.163,0.0
2019-03-07 22:00:00,2.738,95,0.993272,21.963,0.0
2019-03-07 23:00:00,2.748,124,0.99268,21.963,0.0
2019-03-08 00:00:00,4.637,161,0.990606,21.863,153.205
2019-03-08 01:00:00,5.882,172,0.992877,21.663,345.841
2019-03-08 02:00:00,5.981,187,0.990904,21.663,362.093
2019-03-08 03:00:00,6.1,196,0.990706,21.563,384.609
2019-03-08 04:00:00,6.179,185,0.991792,21.463,403.689
2019-03-08 05:00:00,7.148,190,0.990607,21.363,634.112
2019-03-08 06:00:00,6.564,188,0.991397,21.763,492.618
2019-03-08 07:00:00,5.971,194,0.992285,22.163,360.282
2019-03-08 08:00:00,5.783,203,0.992186,22.563,327.677
2019-03-08 09:00:00,4.093,218,0.992482,23.563,87.0214
2019-03-08 10:00:00,2.175,189,0.995836,24.663,0.0
2019-03-08 11:00:00,4.36,116,0.995047,24.563,119.153
2019-03-08 12:00:00,8.383,124,0.991297,22.763,1036.53
2019-03-08 13:00:00,9.599,128,0.990113,21.863,1564.1
2019-03-08 14:00:00,9.362,125,0.990804,21.963,1444.8
2019-03-08 15:00:00,10.044,126,0.990014,21.763,1788.1
2019-03-08 16:00:00,8.927,128,0.988731,21.763,1245.6
2019-03-08 17:00:00,7.85,130,0.988139,21.863,849.82
2019-03-08 18:00:00,8.799,124,0.989323,21.813,1197.09
2019-03-08 19:00:00,9.738,129,0.990607,21.763,1635.44
2019-03-08 20:00:00,9.333,134,0.993864,21.763,1436.66
2019-03-08 21:00:00,10.736,142,0.993272,21.763,2105.39
2019-03-08 22:00:00,9.679,149,0.993371,21.763,1611.07
2019-03-08 23:00:00,9.639,159,0.994358,21.763,1590.91
2019-03-09 00:00:00,8.967,165,0.991989,21.863,1264.28
2019-03-09 01:00:00,8.71,166,0.992877,21.863,1166.82
2019-03-09 02:00:00,8.275,169,0.989521,21.863,996.528
2019-03-09 03:00:00,7.682,176,0.991594,21.963,799.969
2019-03-09 04:00:00,6.357,182,0.989916,21.963,443.24
2019-03-09 05:00:00,5.546,176,0.990113,21.863,287.116
2019-03-09 06:00:00,6.07,170,0.990508,21.863,377.143
2019-03-09 07:00:00,6.604,153,0.991002,21.863,500.982
2019-03-09 08:00:00,7.197,155,0.992483,22.063,649.046
2019-03-09 09:00:00,8.957,137,0.992877,22.263,1260.25
2019-03-09 10:00:00,10.776,137,0.991692,22.363,2116.42
2019-03-09 11:00:00,10.825,138,0.988731,22.263,2133.89
2019-03-09 12:00:00,11.399,138,0.988929,22.163,2363.95
2019-03-09 13:00:00,12.664,137,0.988929,22.063,2742.59
2019-03-09 14:00:00,12.308,139,0.986757,22.163,2661.3
2019-03-09 15:00:00,11.883,139,0.986559,22.463,2530.32
2019-03-09 16:00:00,12.526,142,0.985176,22.863,2705.95
2019-03-09 17:00:00,13.623,144,0.985473,22.863,2904.21
2019-03-09 18:00:00,13.653,145,0.985967,22.713,2908.53
2019-03-09 19:00:00,13.692,150,0.98646,22.563,2913.77
2019-03-09 20:00:00,12.377,156,0.988237,22.563,2676.73
2019-03-09 21:00:00,10.598,167,0.989817,22.863,2031.02
2019-03-09 22:00:00,10.756,181,0.990211,22.963,2100.94
2019-03-09 23:00:00,8.453,192,0.991495,23.063,1062.44
2019-03-10 00:00:00,5.862,211,0.988434,22.963,339.456
2019-03-10 01:00:00,2.432,288,0.992284,22.963,0.0
2019-03-10 02:00:00,3.342,254,0.990509,21.663,25.0319
2019-03-10 03:00:00,2.472,309,0.992681,20.063,0.0
2019-03-10 04:00:00,3.648,329,0.993472,19.563,50.7852
2019-03-10 05:00:00,15.165,16,0.994756,19.263,3004.01
2019-03-10 06:00:00,15.501,21,0.99525,17.763,3004.01
2019-03-10 07:00:00,15.828,18,0.995646,16.263,3004.01
2019-03-10 08:00:00,14.711,12,0.998706,15.763,2994.49
2019-03-10 09:00:00,14.137,7,0.999694,15.263,2977.19
2019-03-10 10:00:00,10.578,7,1.00137,14.963,2083.8
2019-03-10 11:00:00,10.499,7,1.00216,15.063,2048.39
2019-03-10 12:00:00,9.431,359,1.00009,15.463,1530.38
2019-03-10 13:00:00,9.669,354,1.00236,16.363,1650.07
2019-03-10 14:00:00,9.619,346,1.00048,17.263,1616.53
2019-03-10 15:00:00,9.263,353,1.00009,17.863,1431.91
2019-03-10 16:00:00,9.609,1,0.999001,18.063,1604.58
2019-03-10 17:00:00,10.222,3,0.9991,17.863,1904.27
2019-03-10 18:00:00,9.501,8,1.00078,16.963,1558.75
2019-03-10 19:00:00,8.779,17,1.00256,16.063,1226.57
2019-03-10 20:00:00,8.64,25,1.00295,15.563,1175.14
2019-03-10 21:00:00,9.708,25,0.999793,15.363,1671.39
2019-03-10 22:00:00,7.869,31,1.00305,15.163,886.969
2019-03-10 23:00:00,6.406,33,1.00433,15.063,473.591
2019-03-11 00:00:00,5.803,36,1.00414,14.963,343.68
2019-03-11 01:00:00,6.742,40,1.00295,14.963,551.941
2019-03-11 02:00:00,6.802,48,0.999694,15.063,564.109
2019-03-11 03:00:00,6.466,53,1.00187,15.163,486.26
2019-03-11 04:00:00,6.772,55,1.00236,15.263,558.041
2019-03-11 05:00:00,6.99,59,1.00216,15.463,609.18
2019-03-11 06:00:00,6.05,44,1.00236,15.213,388.674
2019-03-11 07:00:00,5.121,36,1.00246,14.963,225.268
2019-03-11 08:00:00,4.894,33,0.999793,14.963,190.675
2019-03-11 09:00:00,4.597,39,1.00098,15.563,154.326
2019-03-11 10:00:00,5.418,47,1.00226,15.963,275.502
2019-03-11 11:00:00,5.764,63,1.00433,16.263,335.554
2019-03-11 12:00:00,6.545,80,0.999693,16.263,501.734
2019-03-11 13:00:00,7.355,83,0.999792,16.263,719.173
2019-03-11 14:00:00,6.673,91,0.998706,16.363,531.007
2019-03-11 15:00:00,6.456,100,0.997323,16.763,478.834
2019-03-11 16:00:00,5.853,106,0.996534,17.163,347.261
2019-03-11 17:00:00,5.269,110,0.995941,17.563,246.158
2019-03-11 18:00:00,6.001,118,0.996928,18.213,371.625
2019-03-11 19:00:00,6.732,109,0.998013,18.863,539.941
2019-03-11 20:00:00,6.742,116,0.995545,19.063,540.618
2019-03-11 21:00:00,6.505,115,0.996335,19.363,485.387
2019-03-11 22:00:00,6.426,114,0.999197,19.563,467.952
2019-03-11 23:00:00,6.564,131,0.999887,19.863,500.132
2019-03-12 00:00:00,5.398,128,0.998308,19.963,266.536
2019-03-12 01:00:00,3.865,133,0.997025,19.863,68.6658
2019-03-12 02:00:00,2.847,157,0.996927,19.063,0.0
2019-03-12 03:00:00,0.939,99,0.997321,18.763,0.0
2019-03-12 04:00:00,2.501,48,0.998112,18.563,0.0
2019-03-12 05:00:00,4.103,69,0.997026,18.363,91.9672
2019-03-12 06:00:00,4.745,62,0.996137,18.413,169.532
2019-03-12 07:00:00,5.388,71,0.995249,18.463,265.455
2019-03-12 08:00:00,5.734,85,0.997519,19.063,324.888
2019-03-12 09:00:00,6.653,96,0.996433,19.663,519.278
2019-03-12 10:00:00,8.028,103,0.996335,19.063,920.193
2019-03-12 11:00:00,8.067,109,0.996532,19.063,933.83
2019-03-12 12:00:00,7.256,105,0.995348,19.163,677.108
2019-03-12 13:00:00,8.186,105,0.99594,19.063,979.218
2019-03-12 14:00:00,8.65,114,0.996236,19.363,1157.79
2019-03-12 15:00:00,7.919,111,0.994656,19.563,883.205
2019-03-12 16:00:00,8.304,111,0.993373,19.563,1020.06
2019-03-12 17:00:00,8.888,114,0.991694,19.963,1241.02
2019-03-12 18:00:00,8.789,113,0.992977,20.363,1203.01
2019-03-12 19:00:00,8.69,118,0.994359,20.763,1165.01
2019-03-12 20:00:00,7.81,114,0.996334,20.863,846.827
2019-03-12 21:00:00,7.326,117,0.997024,20.963,695.37
2019-03-12 22:00:00,7.523,121,0.99584,20.663,757.017
2019-03-12 23:00:00,7.523,122,0.994853,20.463,757.017
2019-03-13 00:00:00,8.166,128,0.993965,20.063,965.508
2019-03-13 01:00:00,8.265,133,0.994557,19.863,1005.25
2019-03-13 02:00:00,7.039,130,0.992287,19.463,607.293
2019-03-13 03:00:00,6.574,123,0.993274,18.963,500.476
2019-03-13 04:00:00,6.05,118,0.993077,19.663,377.225
2019-03-13 05:00:00,6.584,123,0.993175,19.963,501.009
2019-03-13 06:00:00,6.466,120,0.991497,19.613,473.56
2019-03-13 07:00:00,6.357,116,0.989819,19.263,447.714
2019-03-13 08:00:00,8.334,123,0.991004,18.963,1031.24
2019-03-13 09:00:00,7.948,116,0.99209,19.663,889.863
2019-03-13 10:00:00,8.433,122,0.991398,19.863,1066.39
2019-03-13 11:00:00,8.552,129,0.990312,20.463,1108.64
2019-03-13 12:00:00,8.7,101,0.990708,19.063,1171.16
2019-03-13 13:00:00,9.57,110,0.989325,19.163,1563.01
2019-03-13 14:00:00,11.972,126,0.988239,20.463,2573.56
2019-03-13 15:00:00,12.704,132,0.987943,20.563,2755.91
2019-03-13 16:00:00,12.13,141,0.986264,20.863,2624.49
2019-03-13 17:00:00,9.708,144,0.985968,20.663,1618.15
2019-03-13 18:00:00,6.901,115,0.989325,19.613,573.31
2019-03-13 19:00:00,4.103,132,0.992584,18.563,91.0471
2019-03-13 20:00:00,4.508,151,0.988931,18.963,139.145
2019-03-13 21:00:00,1.849,135,0.990708,19.163,0.0
2019-03-13 22:00:00,3.124,164,0.991596,19.263,8.13171
2019-03-13 23:00:00,5.101,177,0.990312,19.463,213.708
2019-03-14 00:00:00,4.439,200,0.988339,19.463,130.396
2019-03-14 01:00:00,2.956,218,0.991202,19.263,0.0
2019-03-14 02:00:00,1.948,252,0.990906,18.963,0.0
2019-03-14 03:00:00,1.829,279,0.990511,18.763,0.0
2019-03-14 04:00:00,2.432,325,0.990313,18.463,0.0
2019-03-14 05:00:00,2.976,356,0.98903,18.363,0.0
2019-03-14 06:00:00,2.432,51,0.989228,18.413,0.0
2019-03-14 07:00:00,1.888,60,0.989425,18.463,0.0
2019-03-14 08:00:00,4.261,12,0.989919,18.263,109.885
2019-03-14 09:00:00,4.38,357,0.990314,17.863,124.593
2019-03-14 10:00:00,3.905,351,0.990018,17.863,71.9255
2019-03-14 11:00:00,2.61,341,0.991203,18.163,0.0
2019-03-14 12:00:00,2.086,331,0.98982,18.463,0.0
2019-03-14 13:00:00,3.173,309,0.988832,18.863,12.0327
2019-03-14 14:00:00,3.035,310,0.989523,19.163,0.839595
2019-03-14 15:00:00,1.631,301,0.989523,19.863,0.0
2019-03-14 16:00:00,1.354,275,0.986757,20.663,0.0
2019-03-14 17:00:00,0.722,182,0.985474,21.063,0.0
2019-03-14 18:00:00,1.918,118,0.986067,20.813,0.0
2019-03-14 19:00:00,3.104,133,0.98666,20.563,5.76534
2019-03-14 20:00:00,2.916,168,0.990707,20.163,0.0
2019-03-14 21:00:00,4.034,189,0.991201,19.863,81.7559
2019-03-14 22:00:00,4.261,211,0.990608,19.663,109.167
2019-03-14 23:00:00,5.22,207,0.989424,19.463,233.952
2019-03-15 00:00:00,5.18,200,0.990016,19.163,227.455
2019-03-15 01:00:00,5.091,195,0.990906,18.863,212.766
2019-03-15 02:00:00,6.139,193,0.990116,18.663,398.195
2019-03-15 03:00:00,6.812,199,0.990215,18.263,555.541
2019-03-15 04:00:00,6.752,200,0.990906,17.863,542.657
2019-03-15 05:00:00,6.525,207,0.990512,17.763,489.767
2019-03-15 06:00:00,5.714,192,0.990216,17.213,321.199
2019-03-15 07:00:00,4.904,195,0.989821,16.663,188.734
2019-03-15 08:00:00,3.332,195,0.990709,17.263,25.5957
2019-03-15 09:00:00,3.757,206,0.990708,18.463,59.7325
2019-03-15 10:00:00,3.094,174,0.993866,19.863,5.76391
2019-03-15 11:00:00,4.735,166,0.990706,21.163,165.485
2019-03-15 12:00:00,4.696,136,0.988435,21.963,159.837
2019-03-15 13:00:00,5.793,120,0.98962,21.763,329.425
2019-03-15 14:00:00,6.367,112,0.988831,21.163,446.355
2019-03-15 15:00:00,7.771,107,0.98893,20.263,830.237
2019-03-15 16:00:00,8.117,108,0.986758,19.663,941.062
2019-03-15 17:00:00,6.653,108,0.987055,19.763,514.324
2019-03-15 18:00:00,7.128,110,0.989622,20.313,629.388
2019-03-15 19:00:00,7.612,108,0.992089,20.863,781.48
2019-03-15 20:00:00,8.532,114,0.990805,20.863,1100.02
2019-03-15 21:00:00,9.303,116,0.993076,20.863,1425.08
2019-03-15 22:00:00,10.015,128,0.994754,20.963,1786.51
2019-03-15 23:00:00,9.481,139,0.994161,21.063,1515.53
2019-03-16 00:00:00,4.864,133,0.991693,21.063,181.303
2019-03-16 01:00:00,6.1,10,0.994457,20.663,387.904
2019-03-16 02:00:00,5.062,18,0.995544,19.963,208.058
2019-03-16 03:00:00,7.533,16,0.996137,19.263,764.283
2019-03-16 04:00:00,9.026,28,0.992584,18.663,1300.18
2019-03-16 05:00:00,10.618,15,0.993374,17.763,2073.75
2019-03-16 06:00:00,10.479,3,0.99377,16.813,2017.51
2019-03-16 07:00:00,10.351,3,0.994165,15.863,1966.06
2019-03-16 08:00:00,9.174,5,0.995351,15.363,1392.78
2019-03-16 09:00:00,8.878,3,0.997226,15.463,1261.16
2019-03-16 10:00:00,7.682,354,1.00137,15.763,824.904
2019-03-16 11:00:00,6.159,346,0.999397,16.263,411.224
2019-03-16 12:00:00,5.279,3,0.994461,16.663,248.366
2019-03-16 13:00:00,5.605,358,0.997422,17.263,304.755
2019-03-16 14:00:00,5.101,9,0.996928,17.663,217.453
2019-03-16 15:00:00,5.141,12,0.99525,18.063,223.432
2019-03-16 16:00:00,4.943,32,0.993374,18.263,193.077
2019-03-16 17:00:00,4.844,35,0.993473,18.263,181.087
2019-03-16 18:00:00,4.617,16,0.994066,16.913,154.593
2019-03-16 19:00:00,4.389,8,0.994561,15.563,127.849
2019-03-16 20:00:00,5.635,8,0.995942,16.063,310.889
2019-03-16 21:00:00,4.993,10,0.99614,15.663,201.503
2019-03-16 22:00:00,5.546,358,0.99456,15.663,295.443
2019-03-16 23:00:00,4.834,5,0.995449,15.563,182.104
2019-03-17 00:00:00,3.569,354,0.992389,15.863,45.498
2019-03-17 01:00:00,5.022,358,0.993376,16.063,204.337
2019-03-17 02:00:00,5.615,356,0.994461,16.063,306.853
2019-03-17 03:00:00,4.419,0,0.993277,15.863,131.167
2019-03-17 04:00:00,4.913,331,0.990907,15.763,190.66
2019-03-17 05:00:00,4.716,326,0.990218,15.463,166.754
2019-03-17 06:00:00,4.646,345,0.989922,15.213,158.431
2019-03-17 07:00:00,4.577,337,0.989724,14.963,150.055
2019-03-17 08:00:00,5.922,331,0.994068,15.263,360.525
2019-03-17 09:00:00,4.291,314,0.992685,15.863,115.431
2019-03-17 10:00:00,1.473,323,0.993276,17.063,0.0
2019-03-17 11:00:00,0.692,177,0.990511,18.463,0.0
2019-03-17 12:00:00,2.096,308,0.989819,19.463,0.0
2019-03-17 13:00:00,2.244,356,0.989621,20.763,0.0
2019-03-17 14:00:00,1.285,24,0.989817,21.763,0.0
2019-03-17 15:00:00,1.799,90,0.988633,22.063,0.0
2019-03-17 16:00:00,3.935,109,0.986857,20.463,73.045
2019-03-17 17:00:00,4.518,106,0.986957,18.563,140.239
2019-03-17 18:00:00,5.951,112,0.987254,18.213,359.709
2019-03-17 19:00:00,7.385,112,0.98755,17.863,714.913
2019-03-17 20:00:00,6.347,130,0.990116,18.263,447.223
2019-03-17 21:00:00,5.596,131,0.990708,18.563,299.748
2019-03-17 22:00:00,6.169,148,0.99209,18.963,405.78
2019-03-17 23:00:00,5.675,159,0.990115,19.363,312.076
2019-03-18 00:00:00,4.469,170,0.987746,19.463,133.91
2019-03-18 01:00:00,2.462,204,0.991498,19.563,0.0
2019-03-18 02:00:00,3.846,231,0.991794,19.463,66.6503
2019-03-18 03:00:00,3.608,282,0.991004,19.163,47.4292
2019-03-18 04:00:00,4.923,313,0.989524,18.663,189.568
2019-03-18 05:00:00,15.452,358,0.989328,15.663,3004.01
2019-03-18 06:00:00,14.898,9,0.99308,15.413,2999.58
2019-03-18 07:00:00,14.355,5,0.99693,15.163,2983.56
2019-03-18 08:00:00,13.841,6,0.996141,14.363,2952.83
2019-03-18 09:00:00,11.438,358,0.995055,14.663,2421.45
2019-03-18 10:00:00,9.659,353,0.997917,15.563,1642.66
2019-03-18 11:00:00,7.761,347,0.997225,16.663,843.897
2019-03-18 12:00:00,7.148,345,0.994954,17.763,646.55
2019-03-18 13:00:00,6.92,343,0.994262,18.763,581.958
2019-03-18 14:00:00,5.299,344,0.995545,19.463,249.22
2019-03-18 15:00:00,4.212,333,0.995248,20.063,103.823
2019-03-18 16:00:00,2.452,10,0.99278,20.163,0.0
2019-03-18 17:00:00,1.868,90,0.990905,19.663,0.0
2019-03-18 18:00:00,3.608,95,0.991004,18.763,47.5628
2019-03-18 19:00:00,5.358,111,0.991104,17.863,259.654
2019-03-18 20:00:00,5.536,112,0.992881,17.463,291.211
2019-03-18 21:00:00,5.922,124,0.994756,17.563,358.062
2019-03-18 22:00:00,7.276,125,0.993275,17.763,685.443
2019-03-18 23:00:00,7.662,127,0.99288,17.963,805.667
2019-03-19 00:00:00,8.69,142,0.991005,17.963,1171.85
2019-03-19 01:00:00,8.71,141,0.992288,17.963,1180.99
2019-03-19 02:00:00,8.245,141,0.992683,18.063,1002.03
2019-03-19 03:00:00,9.253,153,0.991104,18.063,1411.67
2019-03-19 04:00:00,9.174,157,0.988636,17.963,1368.39
2019-03-19 05:00:00,8.393,156,0.987451,17.963,1053.73
2019-03-19 06:00:00,7.919,157,0.988833,17.863,883.167
2019-03-19 07:00:00,7.454,132,0.990216,17.763,738.88
2019-03-19 08:00:00,8.858,129,0.987944,18.663,1230.25
2019-03-19 09:00:00,9.253,123,0.990511,19.063,1405.39
2019-03-19 10:00:00,11.863,131,0.991991,19.063,2547.08
2019-03-19 11:00:00,12.862,133,0.990906,19.063,2798.15
2019-03-19 12:00:00,14.009,133,0.988339,19.063,2959.65
2019-03-19 13:00:00,13.999,131,0.98745,19.163,2957.75
2019-03-19 14:00:00,14.958,130,0.986661,19.363,2998.35
2019-03-19 15:00:00,14.839,129,0.986758,19.463,2994.71
2019-03-19 16:00:00,13.099,129,0.985081,19.763,2842.89
2019-03-19 17:00:00,12.288,129,0.984488,20.063,2661.26
